ROR ID	Label
02ttsq026	CU-Boulder
049tgcd06	Indian Institute of Technology Delhi
049tgcd06	Institut indien de technologie de delhi
049tgcd06	भारतीय तंत्रज्ञान संस्था
049tgcd06	भारतीय प्रौद्योगिकी संस्थान दिल्ली
049tgcd06	இந்திய தொழில்நுட்பக் கழகம் தில்லி
049tgcd06	ఇండియన్ ఇన్స్టిట్యూట్ ఆఫ్ టెక్నాలజీ ఢిల్లీ
049tgcd06	ಇಂಡಿಯನ್ ಇನ್ ಸ್ಟಿಟ್ಯೂಟ್ ಆಫ್ ಟೆಕ್ನಾಲಜಿ ದೆಹಲಿ
049tgcd06	ഇന്ത്യൻ ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് ടെക്നോളജി ഡെൽഹി
049tgcd06	IITD
049tgcd06	IIT Delhi
05cpg3d24	Nur-Mubarak University
05cpg3d24	Нұр-Мүбарак Египет ислам мәдениеті университеті
05cpg3d24	NMU
05cpg3d24	Egyptian University of Islamic Cultute Nur-Mubarak
038dn8481	United Nations Economic Commission for Europe
038dn8481	ECE
038dn8481	UNECE
02czw2k81	Central South University of Forestry and Technology
02czw2k81	中南林业科技大学
02czw2k81	CSUFT
0406gha72	University of Nevada, Las Vegas
0406gha72	Universidad de Nevada, Las Vegas
0406gha72	Université du Nevada à las Vegas
0406gha72	UNLV
031rekg67	Swinburne University of Technology
031rekg67	Swinburne
01z7r7q48	Children's Hospital of Philadelphia
01z7r7q48	CHOP
04x3wvr31	Universidade Federal de Uberlândia
04x3wvr31	Federal University of Uberlândia
04x3wvr31	UFU
0342n5p84	Centro per le Nano-Scienze della Vita
0342n5p84	CLNS
02s5s5e14	Daegu National University of Education
02s5s5e14	대구교육대학교
00c9gth79	Trieste Astronomical Observatory
00c9gth79	Astronomisches Observatorium Triest
00c9gth79	Observatoire astronomique de trieste
00c9gth79	Osservatorio Astronomico di Trieste
000prga03	Guilin Medical University
000prga03	桂林医学院
000prga03	GLMU
04g2swc55	University of Iowa Hospitals and Clinics
04g2swc55	UIHC
04g2swc55	UI Hospitals and Clinics
00nrbzg90	Laboratoire Univers et Particules de Montpellier
00nrbzg90	Montpellier Universe and Particles Laboratory
00nrbzg90	LUPM
01apwpt12	Sandia National Laboratories
01apwpt12	National Nuclear Security Administration Sandia National Laboratories
01apwpt12	United States Department of Energy National Nuclear Security Administration Sandia National Laboratories
004rbbw49	Hebei Normal University
004rbbw49	河北师范大学
00zgdb249	Science and Engineering Research Council
00zgdb249	SERC
0532c1x92	Poznań University of Economics and Business
0532c1x92	Uniwersytet Ekonomiczny w Poznaniu
0532c1x92	PUEB
0532c1x92	UEP
01703db54	National Institute of Advanced Industrial Science and Technology
01703db54	産業技術総合研究所
01703db54	AIST
01703db54	Sangyō Gijutsu Sōgō Kenkyū-sho
009d3ws08	Instituto de Investigaciones Físicas de Mar del Plata
009d3ws08	IFIMAR
03s9hs139	International Islamic University Malaysia
03s9hs139	Universiti Islam Antarabangsa Malaysia
03s9hs139	ഇൻറർനാഷനൽ ഇസ്‍ലാമിക് യൂനിവേഴ്‍സിറ്റി മലേഷ്യ
03s9hs139	IIUM
03s9hs139	UIAM
001xjdh50	Kansai Medical University
001xjdh50	関西医科大学
001xjdh50	KMU
001xjdh50	Kansai Ika Daigaku
00nagev26	Vinnytsia National Technical University
00nagev26	Winnicki Narodowy Uniwersytet Techniczny
00nagev26	Вінницький національний технічний університет
00nagev26	ВНТУ
01npab275	Universidad Autónoma del Carmen
01npab275	UNACAR
01npab275	Autonomous University of Carmen
04tm3k558	Third Affiliated Hospital of Sun Yat-sen University
04tm3k558	Third Affiliated Hospital of Zhongshan Medical University
04pnjx786	Kazusa DNA Research Institute
04pnjx786	公益財団法人かずさDNA研究所
04pnjx786	KDRI
027ka1x80	National Aeronautics and Space Administration
027ka1x80	NASA
027ka1x80	NASA HQ
027ka1x80	Mary W. Jackson Headquarters Building
027ka1x80	NASA Headquarters
00gcgqv39	Eskisehir Technical University
00gcgqv39	Eskişehir Teknik Üniversitesi
00013q465	Pontifical Catholic University of Peru
00013q465	Pontificia Universidad Católica del Perú
00013q465	PUCP
04b08hq31	Instituto Gulbenkian de Ciência
04b08hq31	IGC
02vv9p907	Nordic Optical Telescope
02vv9p907	NOT
052g8jq94	Universitat Autònoma de Barcelona
052g8jq94	Autonomous University of Barcelona
052g8jq94	Bartzelonako Unibertsitate Autonomoa
052g8jq94	Universidad Autónoma de Barcelona
052g8jq94	Universidade Autónoma de Barcelona
052g8jq94	UAB
04txgxn49	ITMO University
04txgxn49	Санкт-Петербургский национальный исследовательский университет информационных технологий, механики и оптики
04txgxn49	ITMO
04txgxn49	Saint Petersburg State University of Information Technologies, Mechanics and Optics
021wm7p51	Council of Scientific and Industrial Research
021wm7p51	वैज्ञानिक एवं औद्योगिक अनुसंधान परिषद
021wm7p51	அறிவியல் மற்றும் தொழிலக ஆய்வு மன்றம்
021wm7p51	శాస్త్రీయ మరియు పారిశ్రామిక పరిశోధనా పరిషత్తు
021wm7p51	കൗൺസിൽ ഓഫ് സയന്റിഫിക് ആൻഡ് ഇൻഡസ്ട്രിയൽ റിസർച്ച്
021wm7p51	CSIR
025397a59	China Academy of Space Technology
025397a59	中国空间技术研究院
025397a59	CAST
05mm1w714	University of Atlántico
05mm1w714	Universidad del Atlántico
05mm1w714	UA
05mm1w714	Uniatlántico
003s89n44	MacEwan University
003s89n44	Grant MacEwan College
003s89n44	Grant MacEwan Community College
003s89n44	Grant MacEwan University
043xj7k26	Universidad de Guadalajara
043xj7k26	University of Guadalajara
043xj7k26	UdeG
01h6ecw13	Lingnan Normal University
01h6ecw13	湛江师范学院
01h6ecw13	LNU
01h6ecw13	ZNU
01h6ecw13	Zhanjiang Normal University
01h6ecw13	Zhànjiāng Shīfàn Xuéyuàn
009e9eq52	Newcastle University Medicine Malaysia
009e9eq52	NUMed
009e9eq52	NUMed Malaysia Sdn Bhd
02a33b393	Max Planck Institute for Evolutionary Anthropology
02a33b393	Max-Planck-Institut für Evolutionäre Anthropologie
03awzbc87	Northeastern University
03awzbc87	东北大学
03awzbc87	NEU
03awzbc87	Dōngběi Dàxué
00340yn33	Keele University
04qenc566	Escuela Superior Politecnica del Litoral
04qenc566	Escuela Superior Politécnica del Litoral
04qenc566	ESPOL
01p7qe739	Tokai University
01p7qe739	東海大学
01p7qe739	Tōkai Daigaku
01pe3t004	Indian Institute of Science Education and Research Thiruvananthapuram
01pe3t004	आइआइएसइआर तिरूअनंतपुरम
01pe3t004	भारतीय विज्ञान शिक्षा एवं अनुसंधान संस्थान तिरुवनंतपुरम
01pe3t004	IISER-TVM
01pe3t004	IISER Thiruvananthapuram
03qb6k992	Quantum Science Center of Guangdong-Hong Kong-Macao Greater Bay Area
03qb6k992	粤港澳量子科学中心
03qb6k992	Guangdong, Hong Kong and Macao Quantum Science Center
03qb6k992	Quantum Science Center of Guangdong-Hong Kong-Macao Greater Bay Area
00qps9a02	Istituto Nazionale di Geofisica e Vulcanologia
00qps9a02	INGV
00qps9a02	National Institute of Geophysics and Volcanology
034sqmv32	Agrophysical Research Institute
034sqmv32	Агрофизический научно-исследовательский институт
034sqmv32	AFI
034sqmv32	Agrofizicheskiy Nauchno-ISsledovatelskiy Institut Rosselkhozakademii
053833993	Institute of Optical Materials and Technologies Jordan Malinowski
053833993	Институт по оптически материали и технологии “Акад. Йордан Малиновски”
053833993	IOMT
016yv6y68	Dakota State University
016yv6y68	DSU
040a2r459	Belarusian National Technical University
040a2r459	Беларускі нацыянальны тэхнічны ўніверсітэт
040a2r459	Белорусский национальный технический университет
040a2r459	BNTU
05gmwtd57	Institute of History and Archaeology
05gmwtd57	Институт истории и археологии УрО РАН
05gmwtd57	Federal State Institution of Science Institute of History and Archaeology, Ural Branch of the Russian Academy of Sciences
03a8gac78	Hospital Del Mar
012bxv356	University of Mysore
012bxv356	Université de mysore
012bxv356	மைசூர்ப் பல்கலைக்கழகம்
012bxv356	మైసూరు విశ్వవిద్యాలయం
012bxv356	ಮೈಸೂರು ವಿಶ್ವವಿದ್ಯಾಲಯ
012bxv356	മൈസൂർ സർവ്വകലാശാല
049v75w11	National Institute on Aging
049v75w11	NIA
03jbbze48	University of San Diego
03jbbze48	Universidad de San Diego
03jbbze48	Université de san diego
03jbbze48	USD
035z20t37	Chelyabinsk State Institute of Culture
035z20t37	Челябинский государственный институт культуры
035z20t37	ChGIK
00new7409	New York Structural Biology Center
00new7409	NYSBC
004fze387	Scuola Internazionale Superiore di Studi Avanzati
004fze387	International School for Advanced Studies
004fze387	École internationale supérieure d'études avancées
004fze387	SISSA
01ph39d13	Laboratoire National de Métrologie et d'Essais
01ph39d13	National Laboratory of Metrology and Testing
01ph39d13	LNE
01ph39d13	Laboratoire National d'Essais
03tp8z347	Czech Academy of Sciences, Astronomical Institute
03tp8z347	Astronomický ústav AV ČR
03tp8z347	Astronomický ústav AV ČR, v. v. i.
03tp8z347	Astronomický ústav AV ČR, veřejná výzkumná instituce
03tp8z347	ASÚ AV ČR
03tp8z347	Astronomical Institute CAS
03tp8z347	Astronomical Institute of the Czech Academy of Sciences
03tp8z347	Czech Acad Sci, Astron Inst
01qtasp15	European Southern Observatory
01qtasp15	Europäische Südsternwarte
01qtasp15	ESO
01qtasp15	European Organisation for Astronomical Research in the Southern Hemisphere
05rg3k287	International Mathematical Union
05rg3k287	IMU
04jqj7p05	Hitotsubashi University
04jqj7p05	一橋大学
04jqj7p05	Hitotsubashi daigaku
00eeef580	State Key Laboratory of Stem Cell and Reproductive Biology
00eeef580	干细胞与生殖生物学国家重点实验室
00eeef580	State Key Lab of Stem Cell and Reproductive Biology
000sfad56	Institute of Physics
000sfad56	Instytut Fizyki PAN
000sfad56	IFPAN
005cqsz63	Hungarian Research Centre for Linguistics
005cqsz63	Nyelvtudományi Kutatóközpont
005cqsz63	MTA Nyelvtudományi Intézet
005cqsz63	Magyar Tudományos Akadémia Nyelvtudományi Intézete
00d80zx46	Chang Gung University
00d80zx46	CGU
04ftcn206	First Light Fusion
04ftcn206	FLF
04ftcn206	Oxyntix
00rh52j13	Cwm Taf University Health Board
00rh52j13	Ymddiriedolaeth GIG Cwm Taf
01kh5gc44	Indian Institute of Technology BHU
01kh5gc44	भारतीय प्रौद्योगिकी संस्थान(का.हि.वि.),वाराणसी
01kh5gc44	IIT BHU
01kh5gc44	IIT (BHU), Varanasi
02skytd81	IMDEA Nanoscience
02skytd81	Instituto IMDEA Nanociencia
02mb17771	Universidad Ricardo Palma
02mb17771	URP
059sp8j34	Instituto Politécnico Nacional
059sp8j34	National Polytechnic Institute
059sp8j34	IPN
01mgdzc49	Centre for Quantum Technologies
01mgdzc49	CQT
00k8k8t47	Namangan State University
00k8k8t47	Namangan Davlat Universiteti
00k8k8t47	NamSU
03q3a8095	A.V. Zhirmunsky National Scientific Center of Marine Biology Far Eastern Branch of the Russian Academy of Sciences
03q3a8095	Федеральное государственное бюджетное учреждение науки "Национальный научный центр морской биологии им. А.В. Жирмунского" Дальневосточного отделения Российской академии наук
03q3a8095	IMB
03q3a8095	NSCMB FEB RAS
03q3a8095	ННЦМБ ДВО РАН
03q3a8095	Federal State Institution of Science Institute of Marine Biology. AV Zhirmunsky Far Eastern Branch of the Russian Academy of Sciences
03q3a8095	Institute of Marine Biology. AV Zhirmunsky Far Eastern Branch of the Russian Academy of Sciences
03q3a8095	А.В. ЖирмунскогоДальневосточного отделения Российской академии наук
03zj4hg45	Military Academy of Air-Space Defense named after Marshal of the Soviet Union GK Zhukov
03zj4hg45	Военная академия воздушно-космической обороны имени маршала Советского Союза Г.К. Жукова
00pn44t17	Universidad Mayor
00pn44t17	Major University
057ecva72	National University of the Northeast
057ecva72	Universidad Nacional del Nordeste
057ecva72	UNNE
02p9cyn66	Manaaki Whenua – Landcare Research
00g2asy76	Japan Guide Dog Association
00g2asy76	公益財団法人日本盲導犬協会
00g2asy76	日本盲導犬協会
044g6d731	Savitribai Phule Pune University
044g6d731	Université de pune
044g6d731	पुणे विद्यापीठ
044g6d731	புனே பல்கலைக் கழகம்
044g6d731	ಪುಣೆ ವಿಶ್ವವಿದ್ಯಾಲಯ
044g6d731	University of Poona
044g6d731	University of Pune
03etyjw28	Pontificia Universidad Javeriana
03etyjw28	Pontifical Xavierian University
00jt3dw39	Institute of Biological Chemistry, Academia Sinica
00jt3dw39	中央研究院生物化學研究所
00jt3dw39	IBC
039d1mp60	Central Glass and Ceramic Research Institute
039d1mp60	CGCRI
02w4tny03	Shanghai University of Electric Power
02w4tny03	上海电力学院
02w4tny03	SUEP
00ntfnx83	Waseda University
00ntfnx83	早稲田大学
00ntfnx83	Waseda Daigaku
049da5t36	Universidad de Burgos
049da5t36	University of Burgos
049da5t36	UBU
04t0s7x83	National Institute of Mental Health
04t0s7x83	国立精神衛生研究所
05deks119	Mount Sinai Hospital
05deks119	MSH
05nnyr510	University of Rajshahi
05nnyr510	রাজশাহী বিশ্ববিদ্যালয়
05nnyr510	Raajshaahi Bish-shobid-daloy
04f4wg107	Saga University
04f4wg107	佐賀大学
04f4wg107	Saga daigaku
03e10x626	Universitat de les Illes Balears
03e10x626	Universidad de las Illes Balears
03e10x626	Universidade das Illas Baleares
03e10x626	University of the Balearic Islands
03e10x626	UIB
03e10x626	Universidad de las Islas Baleares
050s6ns64	Fujian Medical University
050s6ns64	福建医科大学
050s6ns64	FJMU
0265wc016	Canadian Institute for Theoretical Astrophysics
0265wc016	Institut canadien d'astrophysique théorique
0265wc016	CITA
0265wc016	ICAT
058q1cn43	Goce Delcev University
058q1cn43	Универзитет Гоце Делчев Штип
058q1cn43	UGD
058q1cn43	"Goce Delchev" University – Shtip
058q1cn43	Univerzitet Goce Delchev Shtip
01aspja26	University of the West Indies
013ckk937	University of Rhode Island
